{'loss': 4.1053, 'grad_norm': 2.2173097133636475, 'learning_rate': 1.8e-05, 'epoch': 0.0}
{'loss': 0.0012, 'grad_norm': 0.0037558465264737606, 'learning_rate': 2.811493280400898e-05, 'epoch': 2.58}
{'loss': 0.0015, 'grad_norm': 0.004778769798576832, 'learning_rate': 2.804985194103674e-05, 'epoch': 2.58}
{'loss': 0.0016, 'grad_norm': 0.021132634952664375, 'learning_rate': 2.79847710780645e-05, 'epoch': 2.58}
{'loss': 0.0013, 'grad_norm': 0.006743428763002157, 'learning_rate': 2.7919690215092252e-05, 'epoch': 2.58}
{'loss': 0.0018, 'grad_norm': 0.03385007753968239, 'learning_rate': 2.785460935212001e-05, 'epoch': 2.58}
{'loss': 0.0017, 'grad_norm': 0.002126361709088087, 'learning_rate': 2.7789528489147763e-05, 'epoch': 2.59}
{'loss': 0.002, 'grad_norm': 0.024152040481567383, 'learning_rate': 2.7724447626175527e-05, 'epoch': 2.59}
{'loss': 0.0014, 'grad_norm': 0.010564787313342094, 'learning_rate': 2.765936676320328e-05, 'epoch': 2.59}
{'loss': 0.0017, 'grad_norm': 0.01803080551326275, 'learning_rate': 2.7594285900231038e-05, 'epoch': 2.59}
{'loss': 0.002, 'grad_norm': 0.0037749484181404114, 'learning_rate': 2.752920503725879e-05, 'epoch': 2.59}
{'loss': 0.0015, 'grad_norm': 0.005693349521607161, 'learning_rate': 2.7464124174286555e-05, 'epoch': 2.59}
{'loss': 0.0018, 'grad_norm': 0.007753127254545689, 'learning_rate': 2.739904331131431e-05, 'epoch': 2.59}
{'loss': 0.0016, 'grad_norm': 0.008770370855927467, 'learning_rate': 2.7333962448342066e-05, 'epoch': 2.59}
{'loss': 0.0016, 'grad_norm': 0.005057872273027897, 'learning_rate': 2.726888158536982e-05, 'epoch': 2.59}
{'loss': 0.0013, 'grad_norm': 0.006221373099833727, 'learning_rate': 2.720380072239758e-05, 'epoch': 2.59}
{'loss': 0.0017, 'grad_norm': 0.004903117660433054, 'learning_rate': 2.7138719859425338e-05, 'epoch': 2.59}
{'loss': 0.0013, 'grad_norm': 0.0034650785382837057, 'learning_rate': 2.7073638996453095e-05, 'epoch': 2.6}
{'loss': 0.0017, 'grad_norm': 0.007826386950910091, 'learning_rate': 2.700855813348085e-05, 'epoch': 2.6}
{'loss': 0.0011, 'grad_norm': 0.002802396658807993, 'learning_rate': 2.694347727050861e-05, 'epoch': 2.6}
{'loss': 0.0019, 'grad_norm': 0.007658123504370451, 'learning_rate': 2.6878396407536366e-05, 'epoch': 2.6}
{'loss': 0.0015, 'grad_norm': 0.0016332609811797738, 'learning_rate': 2.6813315544564123e-05, 'epoch': 2.6}
{'loss': 0.0017, 'grad_norm': 0.007728902157396078, 'learning_rate': 2.6748234681591877e-05, 'epoch': 2.6}
{'loss': 0.0015, 'grad_norm': 0.0155531270429492, 'learning_rate': 2.6683153818619637e-05, 'epoch': 2.6}
{'loss': 0.0015, 'grad_norm': 0.008590086363255978, 'learning_rate': 2.6618072955647394e-05, 'epoch': 2.6}
{'loss': 0.0017, 'grad_norm': 0.011933855712413788, 'learning_rate': 2.6552992092675148e-05, 'epoch': 2.6}
{'loss': 0.0014, 'grad_norm': 0.012143262661993504, 'learning_rate': 2.6487911229702905e-05, 'epoch': 2.6}
{'loss': 0.0014, 'grad_norm': 0.012402711436152458, 'learning_rate': 2.6422830366730666e-05, 'epoch': 2.61}
{'loss': 0.0015, 'grad_norm': 0.0032030350994318724, 'learning_rate': 2.6357749503758423e-05, 'epoch': 2.61}
{'loss': 0.0009, 'grad_norm': 0.0015456263208761811, 'learning_rate': 2.6292668640786177e-05, 'epoch': 2.61}
{'loss': 0.0019, 'grad_norm': 0.006581257563084364, 'learning_rate': 2.6227587777813934e-05, 'epoch': 2.61}
{'loss': 0.0015, 'grad_norm': 0.022889181971549988, 'learning_rate': 2.6162506914841694e-05, 'epoch': 2.61}
{'loss': 0.0016, 'grad_norm': 0.0018812930211424828, 'learning_rate': 2.609742605186945e-05, 'epoch': 2.61}
{'loss': 0.0014, 'grad_norm': 0.01100863702595234, 'learning_rate': 2.6032345188897205e-05, 'epoch': 2.61}
{'loss': 0.0013, 'grad_norm': 0.002854889491572976, 'learning_rate': 2.5967264325924962e-05, 'epoch': 2.61}
{'loss': 0.0017, 'grad_norm': 0.0107309240847826, 'learning_rate': 2.5902183462952723e-05, 'epoch': 2.61}
{'loss': 0.001, 'grad_norm': 0.004998514894396067, 'learning_rate': 2.583710259998048e-05, 'epoch': 2.61}
{'loss': 0.0017, 'grad_norm': 0.006884531583636999, 'learning_rate': 2.5772021737008233e-05, 'epoch': 2.62}
{'loss': 0.0012, 'grad_norm': 0.007973862811923027, 'learning_rate': 2.570694087403599e-05, 'epoch': 2.62}
{'loss': 0.0013, 'grad_norm': 0.006887894589453936, 'learning_rate': 2.5641860011063744e-05, 'epoch': 2.62}
{'loss': 0.001, 'grad_norm': 0.019548803567886353, 'learning_rate': 2.5576779148091505e-05, 'epoch': 2.62}
{'loss': 0.0012, 'grad_norm': 0.004448342137038708, 'learning_rate': 2.5511698285119262e-05, 'epoch': 2.62}
{'loss': 0.0012, 'grad_norm': 0.016549959778785706, 'learning_rate': 2.544661742214702e-05, 'epoch': 2.62}
{'loss': 0.0014, 'grad_norm': 0.016576670110225677, 'learning_rate': 2.5381536559174773e-05, 'epoch': 2.62}
{'loss': 0.0012, 'grad_norm': 0.006863797083497047, 'learning_rate': 2.5316455696202533e-05, 'epoch': 2.62}
{'loss': 0.0013, 'grad_norm': 0.006776453461498022, 'learning_rate': 2.525137483323029e-05, 'epoch': 2.62}
{'loss': 0.0013, 'grad_norm': 0.011863079853355885, 'learning_rate': 2.5186293970258047e-05, 'epoch': 2.62}
{'loss': 0.0012, 'grad_norm': 0.005599444266408682, 'learning_rate': 2.51212131072858e-05, 'epoch': 2.63}
{'loss': 0.0012, 'grad_norm': 0.017602019011974335, 'learning_rate': 2.505613224431356e-05, 'epoch': 2.63}
{'loss': 0.0018, 'grad_norm': 0.007264092098921537, 'learning_rate': 2.499105138134132e-05, 'epoch': 2.63}
{'loss': 0.0011, 'grad_norm': 0.0016384954797104, 'learning_rate': 2.4925970518369072e-05, 'epoch': 2.63}
{'loss': 0.0012, 'grad_norm': 0.006768700201064348, 'learning_rate': 2.4860889655396833e-05, 'epoch': 2.63}
{'loss': 0.0018, 'grad_norm': 0.0013234640937298536, 'learning_rate': 2.4795808792424587e-05, 'epoch': 2.63}
{'loss': 0.002, 'grad_norm': 0.0045499964617192745, 'learning_rate': 2.4730727929452347e-05, 'epoch': 2.63}
{'loss': 0.0017, 'grad_norm': 0.016010329127311707, 'learning_rate': 2.46656470664801e-05, 'epoch': 2.63}
{'loss': 0.0012, 'grad_norm': 0.009300068952143192, 'learning_rate': 2.460056620350786e-05, 'epoch': 2.63}
{'loss': 0.0013, 'grad_norm': 0.017468435689806938, 'learning_rate': 2.4535485340535615e-05, 'epoch': 2.63}
{'loss': 0.0017, 'grad_norm': 0.008514398708939552, 'learning_rate': 2.4470404477563376e-05, 'epoch': 2.63}
{'loss': 0.0013, 'grad_norm': 0.006254906766116619, 'learning_rate': 2.440532361459113e-05, 'epoch': 2.64}
{'loss': 0.0014, 'grad_norm': 0.006391559727489948, 'learning_rate': 2.434024275161889e-05, 'epoch': 2.64}
{'loss': 0.0016, 'grad_norm': 0.003411593846976757, 'learning_rate': 2.4275161888646644e-05, 'epoch': 2.64}
{'loss': 0.0018, 'grad_norm': 0.0037565776146948338, 'learning_rate': 2.4210081025674404e-05, 'epoch': 2.64}
{'loss': 0.0018, 'grad_norm': 0.0024691724684089422, 'learning_rate': 2.4145000162702158e-05, 'epoch': 2.64}
{'loss': 0.0016, 'grad_norm': 0.014196694828569889, 'learning_rate': 2.4079919299729918e-05, 'epoch': 2.64}
{'loss': 0.0011, 'grad_norm': 0.004016667138785124, 'learning_rate': 2.4014838436757672e-05, 'epoch': 2.64}
{'loss': 0.0014, 'grad_norm': 0.0052223848178982735, 'learning_rate': 2.394975757378543e-05, 'epoch': 2.64}
{'loss': 0.001, 'grad_norm': 0.008792782202363014, 'learning_rate': 2.3884676710813186e-05, 'epoch': 2.64}
{'loss': 0.0011, 'grad_norm': 0.0019012768752872944, 'learning_rate': 2.3819595847840943e-05, 'epoch': 2.64}
{'loss': 0.0017, 'grad_norm': 0.004671409260481596, 'learning_rate': 2.37545149848687e-05, 'epoch': 2.65}
{'loss': 0.0015, 'grad_norm': 0.003153397236019373, 'learning_rate': 2.3689434121896457e-05, 'epoch': 2.65}
{'loss': 0.0016, 'grad_norm': 0.006374421063810587, 'learning_rate': 2.3624353258924215e-05, 'epoch': 2.65}
{'loss': 0.0017, 'grad_norm': 0.009242318570613861, 'learning_rate': 2.355927239595197e-05, 'epoch': 2.65}
{'loss': 0.0013, 'grad_norm': 0.009805748239159584, 'learning_rate': 2.349419153297973e-05, 'epoch': 2.65}
{'loss': 0.0015, 'grad_norm': 0.004293559119105339, 'learning_rate': 2.3429110670007482e-05, 'epoch': 2.65}
{'loss': 0.0012, 'grad_norm': 0.00772519875317812, 'learning_rate': 2.3364029807035243e-05, 'epoch': 2.65}
{'loss': 0.0013, 'grad_norm': 0.004990153480321169, 'learning_rate': 2.3298948944062997e-05, 'epoch': 2.65}
{'loss': 0.0015, 'grad_norm': 0.007278032135218382, 'learning_rate': 2.3233868081090757e-05, 'epoch': 2.65}
{'loss': 0.0015, 'grad_norm': 0.005074535496532917, 'learning_rate': 2.316878721811851e-05, 'epoch': 2.65}
{'loss': 0.0015, 'grad_norm': 0.004453010857105255, 'learning_rate': 2.310370635514627e-05, 'epoch': 2.66}
{'loss': 0.0019, 'grad_norm': 0.007122874725610018, 'learning_rate': 2.3038625492174025e-05, 'epoch': 2.66}
{'loss': 0.001, 'grad_norm': 0.0022362559102475643, 'learning_rate': 2.2973544629201786e-05, 'epoch': 2.66}
{'loss': 0.0016, 'grad_norm': 0.0049217804335057735, 'learning_rate': 2.290846376622954e-05, 'epoch': 2.66}
{'loss': 0.0012, 'grad_norm': 0.004681620746850967, 'learning_rate': 2.28433829032573e-05, 'epoch': 2.66}
{'loss': 0.0012, 'grad_norm': 0.005697992164641619, 'learning_rate': 2.2778302040285054e-05, 'epoch': 2.66}
{'loss': 0.0012, 'grad_norm': 0.014562479220330715, 'learning_rate': 2.2713221177312814e-05, 'epoch': 2.66}
{'loss': 0.0018, 'grad_norm': 0.00595517922192812, 'learning_rate': 2.2648140314340568e-05, 'epoch': 2.66}
{'loss': 0.0015, 'grad_norm': 0.0008038492524065077, 'learning_rate': 2.2583059451368328e-05, 'epoch': 2.66}
{'loss': 0.0013, 'grad_norm': 0.004893760662525892, 'learning_rate': 2.2517978588396082e-05, 'epoch': 2.66}
{'loss': 0.0018, 'grad_norm': 0.027622705325484276, 'learning_rate': 2.2452897725423842e-05, 'epoch': 2.66}
{'loss': 0.0014, 'grad_norm': 0.010764026083052158, 'learning_rate': 2.2387816862451596e-05, 'epoch': 2.67}
{'loss': 0.0011, 'grad_norm': 0.0033505039755254984, 'learning_rate': 2.2322735999479357e-05, 'epoch': 2.67}
{'loss': 0.0011, 'grad_norm': 0.005040858406573534, 'learning_rate': 2.225765513650711e-05, 'epoch': 2.67}
{'loss': 0.0012, 'grad_norm': 0.0025052225682884455, 'learning_rate': 2.2192574273534868e-05, 'epoch': 2.67}
{'loss': 0.0012, 'grad_norm': 0.022680876776576042, 'learning_rate': 2.2127493410562625e-05, 'epoch': 2.67}
{'loss': 0.0013, 'grad_norm': 0.0005258093005977571, 'learning_rate': 2.2062412547590382e-05, 'epoch': 2.67}
{'loss': 0.0016, 'grad_norm': 0.003718051128089428, 'learning_rate': 2.199733168461814e-05, 'epoch': 2.67}
{'loss': 0.0018, 'grad_norm': 0.010356472805142403, 'learning_rate': 2.1932250821645896e-05, 'epoch': 2.67}
{'loss': 0.0012, 'grad_norm': 0.001425035996362567, 'learning_rate': 2.1867169958673653e-05, 'epoch': 2.67}
{'loss': 0.0015, 'grad_norm': 0.009514917619526386, 'learning_rate': 2.180208909570141e-05, 'epoch': 2.67}
{'loss': 0.0012, 'grad_norm': 0.0017774086445569992, 'learning_rate': 2.1737008232729167e-05, 'epoch': 2.68}
{'loss': 0.0013, 'grad_norm': 0.0041055032052099705, 'learning_rate': 2.1671927369756924e-05, 'epoch': 2.68}
{'loss': 0.0014, 'grad_norm': 0.006859481334686279, 'learning_rate': 2.160684650678468e-05, 'epoch': 2.68}
{'loss': 0.0011, 'grad_norm': 0.0037875380367040634, 'learning_rate': 2.154176564381244e-05, 'epoch': 2.68}
{'loss': 0.0015, 'grad_norm': 0.004372880794107914, 'learning_rate': 2.1476684780840196e-05, 'epoch': 2.68}
{'loss': 0.0017, 'grad_norm': 0.004594086203724146, 'learning_rate': 2.141160391786795e-05, 'epoch': 2.68}
{'loss': 0.0011, 'grad_norm': 0.012432675808668137, 'learning_rate': 2.134652305489571e-05, 'epoch': 2.68}
{'loss': 0.001, 'grad_norm': 0.011214438825845718, 'learning_rate': 2.1281442191923464e-05, 'epoch': 2.68}
{'loss': 0.0011, 'grad_norm': 0.0071669467724859715, 'learning_rate': 2.1216361328951224e-05, 'epoch': 2.68}
{'loss': 0.0014, 'grad_norm': 0.004026223439723253, 'learning_rate': 2.1151280465978978e-05, 'epoch': 2.68}
{'loss': 0.0012, 'grad_norm': 0.0024495385587215424, 'learning_rate': 2.108619960300674e-05, 'epoch': 2.69}
{'loss': 0.0017, 'grad_norm': 0.0009973755804821849, 'learning_rate': 2.1021118740034492e-05, 'epoch': 2.69}
{'loss': 0.0012, 'grad_norm': 0.016900166869163513, 'learning_rate': 2.0956037877062253e-05, 'epoch': 2.69}
{'loss': 0.0012, 'grad_norm': 0.0047077881172299385, 'learning_rate': 2.0890957014090006e-05, 'epoch': 2.69}
{'loss': 0.0022, 'grad_norm': 0.009242169559001923, 'learning_rate': 2.0825876151117767e-05, 'epoch': 2.69}
{'loss': 0.0012, 'grad_norm': 0.004673402290791273, 'learning_rate': 2.076079528814552e-05, 'epoch': 2.69}
{'loss': 0.0015, 'grad_norm': 0.006273417733609676, 'learning_rate': 2.069571442517328e-05, 'epoch': 2.69}
{'loss': 0.0015, 'grad_norm': 0.007346660830080509, 'learning_rate': 2.0630633562201035e-05, 'epoch': 2.69}
{'loss': 0.0011, 'grad_norm': 0.01624537818133831, 'learning_rate': 2.0565552699228792e-05, 'epoch': 2.69}
{'loss': 0.0017, 'grad_norm': 0.015160574577748775, 'learning_rate': 2.050047183625655e-05, 'epoch': 2.69}
{'loss': 0.0014, 'grad_norm': 0.00817827321588993, 'learning_rate': 2.0435390973284306e-05, 'epoch': 2.7}
{'loss': 0.0014, 'grad_norm': 0.002880481304600835, 'learning_rate': 2.0370310110312063e-05, 'epoch': 2.7}
{'loss': 0.002, 'grad_norm': 0.002949730958789587, 'learning_rate': 2.030522924733982e-05, 'epoch': 2.7}
{'loss': 0.0011, 'grad_norm': 0.0032139704562723637, 'learning_rate': 2.0240148384367577e-05, 'epoch': 2.7}
{'loss': 0.0012, 'grad_norm': 0.00034744906588457525, 'learning_rate': 2.0175067521395334e-05, 'epoch': 2.7}
{'loss': 0.0016, 'grad_norm': 0.009696048684418201, 'learning_rate': 2.010998665842309e-05, 'epoch': 2.7}
{'loss': 0.001, 'grad_norm': 0.004386033862829208, 'learning_rate': 2.004490579545085e-05, 'epoch': 2.7}
{'loss': 0.0015, 'grad_norm': 0.010827991180121899, 'learning_rate': 1.9979824932478606e-05, 'epoch': 2.7}
{'loss': 0.0015, 'grad_norm': 0.00971910823136568, 'learning_rate': 1.9914744069506363e-05, 'epoch': 2.7}
{'loss': 0.002, 'grad_norm': 0.019085612148046494, 'learning_rate': 1.984966320653412e-05, 'epoch': 2.7}
{'loss': 0.0011, 'grad_norm': 0.0033187870867550373, 'learning_rate': 1.9784582343561877e-05, 'epoch': 2.7}
{'loss': 0.0014, 'grad_norm': 0.006807183846831322, 'learning_rate': 1.9719501480589634e-05, 'epoch': 2.71}
{'loss': 0.0017, 'grad_norm': 0.005140396766364574, 'learning_rate': 1.965442061761739e-05, 'epoch': 2.71}
{'loss': 0.0016, 'grad_norm': 0.006683691870421171, 'learning_rate': 1.958933975464515e-05, 'epoch': 2.71}
{'loss': 0.0012, 'grad_norm': 0.03228898346424103, 'learning_rate': 1.9524258891672905e-05, 'epoch': 2.71}
{'loss': 0.0017, 'grad_norm': 0.0014742828207090497, 'learning_rate': 1.9459178028700663e-05, 'epoch': 2.71}
{'loss': 0.0014, 'grad_norm': 0.013712619431316853, 'learning_rate': 1.939409716572842e-05, 'epoch': 2.71}
{'loss': 0.0018, 'grad_norm': 0.006182113196700811, 'learning_rate': 1.9329016302756177e-05, 'epoch': 2.71}
{'loss': 0.0014, 'grad_norm': 0.006077177822589874, 'learning_rate': 1.926393543978393e-05, 'epoch': 2.71}
{'loss': 0.0013, 'grad_norm': 0.009325332939624786, 'learning_rate': 1.919885457681169e-05, 'epoch': 2.71}
{'loss': 0.0019, 'grad_norm': 0.004090756643563509, 'learning_rate': 1.9133773713839445e-05, 'epoch': 2.71}
{'loss': 0.0016, 'grad_norm': 0.009333140216767788, 'learning_rate': 1.9068692850867205e-05, 'epoch': 2.72}
{'loss': 0.0014, 'grad_norm': 0.004996500443667173, 'learning_rate': 1.900361198789496e-05, 'epoch': 2.72}
{'loss': 0.0015, 'grad_norm': 0.006166474428027868, 'learning_rate': 1.8938531124922716e-05, 'epoch': 2.72}
{'loss': 0.0009, 'grad_norm': 0.0036158040165901184, 'learning_rate': 1.8873450261950473e-05, 'epoch': 2.72}
{'loss': 0.0018, 'grad_norm': 0.012171797454357147, 'learning_rate': 1.880836939897823e-05, 'epoch': 2.72}
{'loss': 0.0018, 'grad_norm': 0.004631245508790016, 'learning_rate': 1.8743288536005987e-05, 'epoch': 2.72}
{'loss': 0.0019, 'grad_norm': 0.018556050956249237, 'learning_rate': 1.8678207673033744e-05, 'epoch': 2.72}
{'loss': 0.0016, 'grad_norm': 0.0046611628495156765, 'learning_rate': 1.86131268100615e-05, 'epoch': 2.72}
{'loss': 0.0013, 'grad_norm': 0.014846890233457088, 'learning_rate': 1.854804594708926e-05, 'epoch': 2.72}
{'loss': 0.0013, 'grad_norm': 0.0015437447000294924, 'learning_rate': 1.8482965084117016e-05, 'epoch': 2.72}
{'loss': 0.0016, 'grad_norm': 0.010568466037511826, 'learning_rate': 1.8417884221144773e-05, 'epoch': 2.73}
{'loss': 0.0013, 'grad_norm': 0.007038193289190531, 'learning_rate': 1.835280335817253e-05, 'epoch': 2.73}
{'loss': 0.0013, 'grad_norm': 0.006206508260220289, 'learning_rate': 1.8287722495200287e-05, 'epoch': 2.73}
{'loss': 0.0016, 'grad_norm': 0.01668730564415455, 'learning_rate': 1.8222641632228044e-05, 'epoch': 2.73}
{'loss': 0.001, 'grad_norm': 0.004018496721982956, 'learning_rate': 1.81575607692558e-05, 'epoch': 2.73}
{'loss': 0.0018, 'grad_norm': 0.004223624709993601, 'learning_rate': 1.809247990628356e-05, 'epoch': 2.73}
{'loss': 0.0016, 'grad_norm': 0.003725282847881317, 'learning_rate': 1.8027399043311316e-05, 'epoch': 2.73}
{'loss': 0.0012, 'grad_norm': 0.004527093842625618, 'learning_rate': 1.7962318180339073e-05, 'epoch': 2.73}
{'loss': 0.0013, 'grad_norm': 0.0024722679518163204, 'learning_rate': 1.789723731736683e-05, 'epoch': 2.73}
{'loss': 0.0015, 'grad_norm': 0.014715376310050488, 'learning_rate': 1.7832156454394587e-05, 'epoch': 2.73}
{'loss': 0.0017, 'grad_norm': 0.007141898851841688, 'learning_rate': 1.7767075591422344e-05, 'epoch': 2.74}
{'loss': 0.0014, 'grad_norm': 0.0011253587435930967, 'learning_rate': 1.77019947284501e-05, 'epoch': 2.74}
{'loss': 0.0011, 'grad_norm': 0.0017131889471784234, 'learning_rate': 1.7636913865477858e-05, 'epoch': 2.74}
{'loss': 0.001, 'grad_norm': 0.008458944968879223, 'learning_rate': 1.7571833002505615e-05, 'epoch': 2.74}
{'loss': 0.0015, 'grad_norm': 0.013595257885754108, 'learning_rate': 1.7506752139533372e-05, 'epoch': 2.74}
{'loss': 0.0016, 'grad_norm': 0.0031893050763756037, 'learning_rate': 1.744167127656113e-05, 'epoch': 2.74}
{'loss': 0.001, 'grad_norm': 0.0040987408719956875, 'learning_rate': 1.7376590413588887e-05, 'epoch': 2.74}
{'loss': 0.0012, 'grad_norm': 0.006777736358344555, 'learning_rate': 1.731150955061664e-05, 'epoch': 2.74}
{'loss': 0.0017, 'grad_norm': 0.006857667583972216, 'learning_rate': 1.72464286876444e-05, 'epoch': 2.74}
{'loss': 0.0008, 'grad_norm': 0.004833620507270098, 'learning_rate': 1.7181347824672155e-05, 'epoch': 2.74}
{'loss': 0.0014, 'grad_norm': 0.007283532526344061, 'learning_rate': 1.711626696169991e-05, 'epoch': 2.74}
{'loss': 0.0013, 'grad_norm': 0.006138685625046492, 'learning_rate': 1.705118609872767e-05, 'epoch': 2.75}
{'loss': 0.001, 'grad_norm': 0.019010331481695175, 'learning_rate': 1.6986105235755426e-05, 'epoch': 2.75}
{'loss': 0.0017, 'grad_norm': 0.012044407427310944, 'learning_rate': 1.6921024372783183e-05, 'epoch': 2.75}
{'loss': 0.0013, 'grad_norm': 0.007721944246441126, 'learning_rate': 1.685594350981094e-05, 'epoch': 2.75}
{'loss': 0.0016, 'grad_norm': 0.010542105883359909, 'learning_rate': 1.6790862646838697e-05, 'epoch': 2.75}
{'loss': 0.0011, 'grad_norm': 0.006804699078202248, 'learning_rate': 1.6725781783866454e-05, 'epoch': 2.75}
{'loss': 0.0021, 'grad_norm': 0.009615820832550526, 'learning_rate': 1.666070092089421e-05, 'epoch': 2.75}
{'loss': 0.0014, 'grad_norm': 0.006790603511035442, 'learning_rate': 1.659562005792197e-05, 'epoch': 2.75}
{'loss': 0.0015, 'grad_norm': 0.02341519109904766, 'learning_rate': 1.6530539194949726e-05, 'epoch': 2.75}
{'loss': 0.0015, 'grad_norm': 0.00792322400957346, 'learning_rate': 1.6465458331977483e-05, 'epoch': 2.75}
{'loss': 0.0013, 'grad_norm': 0.01142029371112585, 'learning_rate': 1.640037746900524e-05, 'epoch': 2.76}
{'loss': 0.001, 'grad_norm': 0.004222281277179718, 'learning_rate': 1.6335296606032997e-05, 'epoch': 2.76}
{'loss': 0.0014, 'grad_norm': 0.003950344864279032, 'learning_rate': 1.6270215743060754e-05, 'epoch': 2.76}
{'loss': 0.0017, 'grad_norm': 0.012370040640234947, 'learning_rate': 1.620513488008851e-05, 'epoch': 2.76}
{'loss': 0.001, 'grad_norm': 0.005746789742261171, 'learning_rate': 1.6140054017116268e-05, 'epoch': 2.76}
{'loss': 0.0014, 'grad_norm': 0.012930333614349365, 'learning_rate': 1.6074973154144025e-05, 'epoch': 2.76}
{'loss': 0.0014, 'grad_norm': 0.006126945838332176, 'learning_rate': 1.6009892291171782e-05, 'epoch': 2.76}
{'loss': 0.0014, 'grad_norm': 0.006923325825482607, 'learning_rate': 1.594481142819954e-05, 'epoch': 2.76}
{'loss': 0.0016, 'grad_norm': 0.0034098827745765448, 'learning_rate': 1.5879730565227297e-05, 'epoch': 2.76}
{'loss': 0.0016, 'grad_norm': 0.01193615235388279, 'learning_rate': 1.5814649702255054e-05, 'epoch': 2.76}
{'loss': 0.0013, 'grad_norm': 0.0015593271236866713, 'learning_rate': 1.574956883928281e-05, 'epoch': 2.77}
{'loss': 0.0012, 'grad_norm': 0.008037076331675053, 'learning_rate': 1.5684487976310565e-05, 'epoch': 2.77}
{'loss': 0.002, 'grad_norm': 0.002374430885538459, 'learning_rate': 1.5619407113338325e-05, 'epoch': 2.77}
{'loss': 0.0016, 'grad_norm': 0.004773938562721014, 'learning_rate': 1.555432625036608e-05, 'epoch': 2.77}
