{'loss': 3.3286, 'grad_norm': 2.3629939556121826, 'learning_rate': 2e-05, 'epoch': 0.0}
{'loss': 0.0017, 'grad_norm': 0.007555885706096888, 'learning_rate': 3.8378184894731704e-05, 'epoch': 2.43}
{'loss': 0.0017, 'grad_norm': 0.008976845070719719, 'learning_rate': 3.831310403175946e-05, 'epoch': 2.43}
{'loss': 0.0017, 'grad_norm': 0.006994415074586868, 'learning_rate': 3.8248023168787225e-05, 'epoch': 2.43}
{'loss': 0.0015, 'grad_norm': 0.003475022967904806, 'learning_rate': 3.8182942305814976e-05, 'epoch': 2.43}
{'loss': 0.0016, 'grad_norm': 0.006812115199863911, 'learning_rate': 3.811786144284273e-05, 'epoch': 2.43}
{'loss': 0.0015, 'grad_norm': 0.01482134498655796, 'learning_rate': 3.805278057987049e-05, 'epoch': 2.43}
{'loss': 0.0026, 'grad_norm': 0.020960604771971703, 'learning_rate': 3.798769971689825e-05, 'epoch': 2.43}
{'loss': 0.0017, 'grad_norm': 0.0033447451423853636, 'learning_rate': 3.7922618853926004e-05, 'epoch': 2.43}
{'loss': 0.0014, 'grad_norm': 0.00319209904409945, 'learning_rate': 3.785753799095376e-05, 'epoch': 2.43}
{'loss': 0.0014, 'grad_norm': 0.0036792256869375706, 'learning_rate': 3.779245712798152e-05, 'epoch': 2.44}
{'loss': 0.0011, 'grad_norm': 0.0020816847681999207, 'learning_rate': 3.7727376265009275e-05, 'epoch': 2.44}
{'loss': 0.0016, 'grad_norm': 0.00626656599342823, 'learning_rate': 3.766229540203703e-05, 'epoch': 2.44}
{'loss': 0.0016, 'grad_norm': 0.011770114302635193, 'learning_rate': 3.759721453906479e-05, 'epoch': 2.44}
{'loss': 0.0017, 'grad_norm': 0.0030901634600013494, 'learning_rate': 3.753213367609255e-05, 'epoch': 2.44}
{'loss': 0.0023, 'grad_norm': 0.003856954863294959, 'learning_rate': 3.7467052813120304e-05, 'epoch': 2.44}
{'loss': 0.0017, 'grad_norm': 0.01897251419723034, 'learning_rate': 3.740197195014806e-05, 'epoch': 2.44}
{'loss': 0.0013, 'grad_norm': 0.008534485474228859, 'learning_rate': 3.733689108717582e-05, 'epoch': 2.44}
{'loss': 0.0019, 'grad_norm': 0.009085495956242085, 'learning_rate': 3.7271810224203575e-05, 'epoch': 2.44}
{'loss': 0.0017, 'grad_norm': 0.00701468251645565, 'learning_rate': 3.720672936123133e-05, 'epoch': 2.44}
{'loss': 0.0014, 'grad_norm': 0.006302956026047468, 'learning_rate': 3.714164849825909e-05, 'epoch': 2.45}
{'loss': 0.002, 'grad_norm': 0.004292594734579325, 'learning_rate': 3.7076567635286847e-05, 'epoch': 2.45}
{'loss': 0.0013, 'grad_norm': 0.00838335882872343, 'learning_rate': 3.7011486772314604e-05, 'epoch': 2.45}
{'loss': 0.0023, 'grad_norm': 0.002934229327365756, 'learning_rate': 3.694640590934236e-05, 'epoch': 2.45}
{'loss': 0.0017, 'grad_norm': 0.0017173712840303779, 'learning_rate': 3.688132504637012e-05, 'epoch': 2.45}
{'loss': 0.0018, 'grad_norm': 0.00398235023021698, 'learning_rate': 3.6816244183397875e-05, 'epoch': 2.45}
{'loss': 0.0019, 'grad_norm': 0.006966543849557638, 'learning_rate': 3.675116332042563e-05, 'epoch': 2.45}
{'loss': 0.0024, 'grad_norm': 0.0087294802069664, 'learning_rate': 3.668608245745338e-05, 'epoch': 2.45}
{'loss': 0.0017, 'grad_norm': 0.006942094303667545, 'learning_rate': 3.6621001594481146e-05, 'epoch': 2.45}
{'loss': 0.0017, 'grad_norm': 0.007096489891409874, 'learning_rate': 3.65559207315089e-05, 'epoch': 2.45}
{'loss': 0.0015, 'grad_norm': 0.009696591645479202, 'learning_rate': 3.649083986853666e-05, 'epoch': 2.45}
{'loss': 0.0018, 'grad_norm': 0.007604263257235289, 'learning_rate': 3.642575900556441e-05, 'epoch': 2.46}
{'loss': 0.0011, 'grad_norm': 0.0027545697521418333, 'learning_rate': 3.6360678142592175e-05, 'epoch': 2.46}
{'loss': 0.0012, 'grad_norm': 0.004699338227510452, 'learning_rate': 3.629559727961993e-05, 'epoch': 2.46}
{'loss': 0.0019, 'grad_norm': 0.006886283401399851, 'learning_rate': 3.623051641664769e-05, 'epoch': 2.46}
{'loss': 0.0027, 'grad_norm': 0.0169802438467741, 'learning_rate': 3.616543555367544e-05, 'epoch': 2.46}
{'loss': 0.0013, 'grad_norm': 0.0043197330087423325, 'learning_rate': 3.61003546907032e-05, 'epoch': 2.46}
{'loss': 0.0011, 'grad_norm': 0.0018903050804510713, 'learning_rate': 3.603527382773096e-05, 'epoch': 2.46}
{'loss': 0.0019, 'grad_norm': 0.009762899950146675, 'learning_rate': 3.597019296475872e-05, 'epoch': 2.46}
{'loss': 0.0015, 'grad_norm': 0.002885672263801098, 'learning_rate': 3.590511210178647e-05, 'epoch': 2.46}
{'loss': 0.0019, 'grad_norm': 0.005415197927504778, 'learning_rate': 3.5840031238814225e-05, 'epoch': 2.46}
{'loss': 0.001, 'grad_norm': 0.0045693120919167995, 'learning_rate': 3.577495037584199e-05, 'epoch': 2.47}
{'loss': 0.0019, 'grad_norm': 0.0001640885602682829, 'learning_rate': 3.5709869512869746e-05, 'epoch': 2.47}
{'loss': 0.0017, 'grad_norm': 0.01808169297873974, 'learning_rate': 3.5644788649897496e-05, 'epoch': 2.47}
{'loss': 0.0018, 'grad_norm': 0.023850562050938606, 'learning_rate': 3.557970778692525e-05, 'epoch': 2.47}
{'loss': 0.0011, 'grad_norm': 0.005238281562924385, 'learning_rate': 3.551462692395302e-05, 'epoch': 2.47}
{'loss': 0.002, 'grad_norm': 0.002729858038946986, 'learning_rate': 3.5456054147278e-05, 'epoch': 2.47}
{'loss': 0.0016, 'grad_norm': 0.001386657590046525, 'learning_rate': 3.539097328430575e-05, 'epoch': 2.47}
{'loss': 0.0016, 'grad_norm': 0.0033652293495833874, 'learning_rate': 3.5325892421333505e-05, 'epoch': 2.47}
{'loss': 0.0024, 'grad_norm': 0.0379895381629467, 'learning_rate': 3.526081155836127e-05, 'epoch': 2.47}
{'loss': 0.0016, 'grad_norm': 0.008957157842814922, 'learning_rate': 3.5195730695389026e-05, 'epoch': 2.47}
{'loss': 0.0019, 'grad_norm': 0.01588558778166771, 'learning_rate': 3.5130649832416777e-05, 'epoch': 2.48}
{'loss': 0.0018, 'grad_norm': 0.007209905423223972, 'learning_rate': 3.5065568969444534e-05, 'epoch': 2.48}
{'loss': 0.0016, 'grad_norm': 0.020310653373599052, 'learning_rate': 3.50004881064723e-05, 'epoch': 2.48}
{'loss': 0.002, 'grad_norm': 0.0022055094595998526, 'learning_rate': 3.493540724350005e-05, 'epoch': 2.48}
{'loss': 0.0015, 'grad_norm': 0.004952925723046064, 'learning_rate': 3.4870326380527805e-05, 'epoch': 2.48}
{'loss': 0.0013, 'grad_norm': 0.01807807944715023, 'learning_rate': 3.480524551755556e-05, 'epoch': 2.48}
{'loss': 0.0014, 'grad_norm': 0.0105500603094697, 'learning_rate': 3.4740164654583326e-05, 'epoch': 2.48}
{'loss': 0.0022, 'grad_norm': 0.005087438505142927, 'learning_rate': 3.4675083791611076e-05, 'epoch': 2.48}
{'loss': 0.0019, 'grad_norm': 0.00685130013152957, 'learning_rate': 3.461000292863883e-05, 'epoch': 2.48}
{'loss': 0.0015, 'grad_norm': 0.0028611496090888977, 'learning_rate': 3.454492206566659e-05, 'epoch': 2.48}
{'loss': 0.0016, 'grad_norm': 0.006327626295387745, 'learning_rate': 3.4479841202694354e-05, 'epoch': 2.48}
{'loss': 0.0019, 'grad_norm': 0.012864416465163231, 'learning_rate': 3.4414760339722105e-05, 'epoch': 2.49}
{'loss': 0.0021, 'grad_norm': 0.0070005920715630054, 'learning_rate': 3.434967947674986e-05, 'epoch': 2.49}
{'loss': 0.0022, 'grad_norm': 0.008882147260010242, 'learning_rate': 3.428459861377762e-05, 'epoch': 2.49}
{'loss': 0.0017, 'grad_norm': 0.011798844672739506, 'learning_rate': 3.421951775080538e-05, 'epoch': 2.49}
{'loss': 0.0016, 'grad_norm': 0.015912486240267754, 'learning_rate': 3.415443688783313e-05, 'epoch': 2.49}
{'loss': 0.0013, 'grad_norm': 0.001446060254238546, 'learning_rate': 3.408935602486089e-05, 'epoch': 2.49}
{'loss': 0.0011, 'grad_norm': 0.004718800541013479, 'learning_rate': 3.402427516188865e-05, 'epoch': 2.49}
{'loss': 0.0018, 'grad_norm': 0.005200054496526718, 'learning_rate': 3.395919429891641e-05, 'epoch': 2.49}
{'loss': 0.0014, 'grad_norm': 0.020174257457256317, 'learning_rate': 3.389411343594416e-05, 'epoch': 2.49}
{'loss': 0.0017, 'grad_norm': 0.000691888271830976, 'learning_rate': 3.382903257297192e-05, 'epoch': 2.49}
{'loss': 0.0017, 'grad_norm': 0.008779863826930523, 'learning_rate': 3.3763951709999676e-05, 'epoch': 2.5}
{'loss': 0.0016, 'grad_norm': 0.004429361782968044, 'learning_rate': 3.369887084702743e-05, 'epoch': 2.5}
{'loss': 0.0021, 'grad_norm': 0.0023303667549043894, 'learning_rate': 3.363378998405519e-05, 'epoch': 2.5}
{'loss': 0.002, 'grad_norm': 0.01098594255745411, 'learning_rate': 3.357521720738017e-05, 'epoch': 2.5}
{'loss': 0.0018, 'grad_norm': 0.019869696348905563, 'learning_rate': 3.351013634440793e-05, 'epoch': 2.5}
{'loss': 0.0018, 'grad_norm': 0.007713698782026768, 'learning_rate': 3.3445055481435685e-05, 'epoch': 2.5}
{'loss': 0.0014, 'grad_norm': 0.008273952640593052, 'learning_rate': 3.337997461846344e-05, 'epoch': 2.5}
{'loss': 0.0015, 'grad_norm': 0.007454496808350086, 'learning_rate': 3.33148937554912e-05, 'epoch': 2.5}
{'loss': 0.0014, 'grad_norm': 0.001990329707041383, 'learning_rate': 3.3249812892518956e-05, 'epoch': 2.5}
{'loss': 0.0022, 'grad_norm': 0.008222420699894428, 'learning_rate': 3.318473202954671e-05, 'epoch': 2.5}
{'loss': 0.0021, 'grad_norm': 0.027967385947704315, 'learning_rate': 3.311965116657447e-05, 'epoch': 2.51}
{'loss': 0.0019, 'grad_norm': 0.006833810359239578, 'learning_rate': 3.305457030360223e-05, 'epoch': 2.51}
{'loss': 0.002, 'grad_norm': 0.010909701697528362, 'learning_rate': 3.2989489440629985e-05, 'epoch': 2.51}
{'loss': 0.0018, 'grad_norm': 0.007762443739920855, 'learning_rate': 3.292440857765774e-05, 'epoch': 2.51}
{'loss': 0.0021, 'grad_norm': 0.004800980910658836, 'learning_rate': 3.28593277146855e-05, 'epoch': 2.51}
{'loss': 0.0019, 'grad_norm': 0.018793849274516106, 'learning_rate': 3.2794246851713256e-05, 'epoch': 2.51}
{'loss': 0.002, 'grad_norm': 0.006344005465507507, 'learning_rate': 3.272916598874101e-05, 'epoch': 2.51}
{'loss': 0.0022, 'grad_norm': 0.007466448470950127, 'learning_rate': 3.266408512576877e-05, 'epoch': 2.51}
{'loss': 0.0018, 'grad_norm': 0.0069550941698253155, 'learning_rate': 3.259900426279653e-05, 'epoch': 2.51}
{'loss': 0.0017, 'grad_norm': 0.0072377463802695274, 'learning_rate': 3.2533923399824284e-05, 'epoch': 2.51}
{'loss': 0.0016, 'grad_norm': 0.005628238897770643, 'learning_rate': 3.246884253685204e-05, 'epoch': 2.52}
{'loss': 0.0021, 'grad_norm': 0.005569538101553917, 'learning_rate': 3.24037616738798e-05, 'epoch': 2.52}
{'loss': 0.0018, 'grad_norm': 0.010135604999959469, 'learning_rate': 3.2338680810907556e-05, 'epoch': 2.52}
{'loss': 0.0019, 'grad_norm': 0.0026236227713525295, 'learning_rate': 3.227359994793531e-05, 'epoch': 2.52}
{'loss': 0.0023, 'grad_norm': 0.037020277231931686, 'learning_rate': 3.220851908496307e-05, 'epoch': 2.52}
{'loss': 0.0016, 'grad_norm': 0.005220914725214243, 'learning_rate': 3.214343822199083e-05, 'epoch': 2.52}
{'loss': 0.0015, 'grad_norm': 0.0007354510016739368, 'learning_rate': 3.2078357359018584e-05, 'epoch': 2.52}
{'loss': 0.0015, 'grad_norm': 0.00995543785393238, 'learning_rate': 3.201327649604634e-05, 'epoch': 2.52}
{'loss': 0.0019, 'grad_norm': 0.013307781890034676, 'learning_rate': 3.19481956330741e-05, 'epoch': 2.52}
{'loss': 0.0021, 'grad_norm': 0.0031491953413933516, 'learning_rate': 3.188311477010185e-05, 'epoch': 2.52}
{'loss': 0.0015, 'grad_norm': 0.00799226202070713, 'learning_rate': 3.1818033907129606e-05, 'epoch': 2.52}
{'loss': 0.0021, 'grad_norm': 0.01096393819898367, 'learning_rate': 3.175295304415737e-05, 'epoch': 2.53}
{'loss': 0.0017, 'grad_norm': 0.00733960559591651, 'learning_rate': 3.168787218118513e-05, 'epoch': 2.53}
{'loss': 0.0017, 'grad_norm': 0.6638672947883606, 'learning_rate': 3.162279131821288e-05, 'epoch': 2.53}
{'loss': 0.002, 'grad_norm': 0.0035280841402709484, 'learning_rate': 3.1557710455240634e-05, 'epoch': 2.53}
{'loss': 0.0023, 'grad_norm': 0.13996289670467377, 'learning_rate': 3.14926295922684e-05, 'epoch': 2.53}
{'loss': 0.0036, 'grad_norm': 0.022322064265608788, 'learning_rate': 3.1427548729296155e-05, 'epoch': 2.53}
{'loss': 0.0018, 'grad_norm': 0.002611683215945959, 'learning_rate': 3.1362467866323906e-05, 'epoch': 2.53}
{'loss': 0.0026, 'grad_norm': 0.02974381484091282, 'learning_rate': 3.129738700335166e-05, 'epoch': 2.53}
{'loss': 0.0022, 'grad_norm': 0.14225958287715912, 'learning_rate': 3.1232306140379426e-05, 'epoch': 2.53}
{'loss': 0.0025, 'grad_norm': 0.008824213407933712, 'learning_rate': 3.1167225277407184e-05, 'epoch': 2.53}
{'loss': 0.0019, 'grad_norm': 0.0049837627448141575, 'learning_rate': 3.1102144414434934e-05, 'epoch': 2.54}
{'loss': 0.0021, 'grad_norm': 0.007160840090364218, 'learning_rate': 3.103706355146269e-05, 'epoch': 2.54}
{'loss': 0.002, 'grad_norm': 0.00874950923025608, 'learning_rate': 3.0971982688490455e-05, 'epoch': 2.54}
{'loss': 0.0021, 'grad_norm': 0.012096441350877285, 'learning_rate': 3.0906901825518205e-05, 'epoch': 2.54}
{'loss': 0.0015, 'grad_norm': 0.0016146150883287191, 'learning_rate': 3.084182096254596e-05, 'epoch': 2.54}
{'loss': 0.0011, 'grad_norm': 0.009359806776046753, 'learning_rate': 3.077674009957372e-05, 'epoch': 2.54}
{'loss': 0.0021, 'grad_norm': 0.009862749837338924, 'learning_rate': 3.071165923660148e-05, 'epoch': 2.54}
{'loss': 0.0024, 'grad_norm': 0.023904675617814064, 'learning_rate': 3.0646578373629234e-05, 'epoch': 2.54}
{'loss': 0.0019, 'grad_norm': 0.01606891117990017, 'learning_rate': 3.058149751065699e-05, 'epoch': 2.54}
{'loss': 0.0011, 'grad_norm': 0.001965865958482027, 'learning_rate': 3.0516416647684748e-05, 'epoch': 2.54}
{'loss': 0.0019, 'grad_norm': 0.006148336920887232, 'learning_rate': 3.045133578471251e-05, 'epoch': 2.55}
{'loss': 0.0019, 'grad_norm': 0.00884534977376461, 'learning_rate': 3.0386254921740265e-05, 'epoch': 2.55}
{'loss': 0.0016, 'grad_norm': 0.0031925002112984657, 'learning_rate': 3.032117405876802e-05, 'epoch': 2.55}
{'loss': 0.0026, 'grad_norm': 0.01064758189022541, 'learning_rate': 3.0256093195795776e-05, 'epoch': 2.55}
{'loss': 0.0017, 'grad_norm': 0.0034556309692561626, 'learning_rate': 3.0191012332823537e-05, 'epoch': 2.55}
{'loss': 0.0016, 'grad_norm': 0.003113172482699156, 'learning_rate': 3.0125931469851294e-05, 'epoch': 2.55}
{'loss': 0.0015, 'grad_norm': 0.022670408710837364, 'learning_rate': 3.0060850606879048e-05, 'epoch': 2.55}
{'loss': 0.0021, 'grad_norm': 0.0025206340942531824, 'learning_rate': 2.9995769743906805e-05, 'epoch': 2.55}
{'loss': 0.0017, 'grad_norm': 0.004176160786300898, 'learning_rate': 2.9930688880934565e-05, 'epoch': 2.55}
{'loss': 0.0019, 'grad_norm': 0.014876256696879864, 'learning_rate': 2.9865608017962322e-05, 'epoch': 2.55}
{'loss': 0.0019, 'grad_norm': 0.012474918738007545, 'learning_rate': 2.9800527154990076e-05, 'epoch': 2.55}
{'loss': 0.0018, 'grad_norm': 0.01415297668427229, 'learning_rate': 2.9735446292017833e-05, 'epoch': 2.56}
{'loss': 0.0019, 'grad_norm': 0.011150240898132324, 'learning_rate': 2.9670365429045587e-05, 'epoch': 2.56}
{'loss': 0.0017, 'grad_norm': 0.005320873577147722, 'learning_rate': 2.960528456607335e-05, 'epoch': 2.56}
{'loss': 0.002, 'grad_norm': 0.008938543498516083, 'learning_rate': 2.9540203703101104e-05, 'epoch': 2.56}
{'loss': 0.0016, 'grad_norm': 0.003552238456904888, 'learning_rate': 2.947512284012886e-05, 'epoch': 2.56}
{'loss': 0.0018, 'grad_norm': 0.014955984428524971, 'learning_rate': 2.9410041977156615e-05, 'epoch': 2.56}
{'loss': 0.0012, 'grad_norm': 0.005538699682801962, 'learning_rate': 2.9344961114184376e-05, 'epoch': 2.56}
{'loss': 0.0013, 'grad_norm': 0.013097425922751427, 'learning_rate': 2.9279880251212133e-05, 'epoch': 2.56}
{'loss': 0.0015, 'grad_norm': 0.008373299613595009, 'learning_rate': 2.921479938823989e-05, 'epoch': 2.56}
{'loss': 0.0024, 'grad_norm': 0.030077068135142326, 'learning_rate': 2.9149718525267644e-05, 'epoch': 2.56}
{'loss': 0.0014, 'grad_norm': 0.0031142374500632286, 'learning_rate': 2.9084637662295404e-05, 'epoch': 2.57}
{'loss': 0.0014, 'grad_norm': 0.0033610593527555466, 'learning_rate': 2.901955679932316e-05, 'epoch': 2.57}
{'loss': 0.0023, 'grad_norm': 0.003050081664696336, 'learning_rate': 2.8954475936350915e-05, 'epoch': 2.57}
{'loss': 0.0018, 'grad_norm': 0.0067936722189188, 'learning_rate': 2.8889395073378672e-05, 'epoch': 2.57}
{'loss': 0.0016, 'grad_norm': 0.004047407303005457, 'learning_rate': 2.8824314210406433e-05, 'epoch': 2.57}
{'loss': 0.0013, 'grad_norm': 0.003469862975180149, 'learning_rate': 2.875923334743419e-05, 'epoch': 2.57}
{'loss': 0.0014, 'grad_norm': 0.013892248272895813, 'learning_rate': 2.8694152484461943e-05, 'epoch': 2.57}
{'loss': 0.0018, 'grad_norm': 0.01874362677335739, 'learning_rate': 2.86290716214897e-05, 'epoch': 2.57}
{'loss': 0.0016, 'grad_norm': 0.008722233586013317, 'learning_rate': 2.856399075851746e-05, 'epoch': 2.57}
{'loss': 0.0014, 'grad_norm': 0.00870785303413868, 'learning_rate': 2.8498909895545218e-05, 'epoch': 2.57}
{'loss': 0.0019, 'grad_norm': 0.007713892497122288, 'learning_rate': 2.8433829032572972e-05, 'epoch': 2.58}
{'loss': 0.0016, 'grad_norm': 0.0016033404972404242, 'learning_rate': 2.836874816960073e-05, 'epoch': 2.58}
{'loss': 0.0015, 'grad_norm': 0.013295416720211506, 'learning_rate': 2.830366730662849e-05, 'epoch': 2.58}
{'loss': 0.0014, 'grad_norm': 0.001997811021283269, 'learning_rate': 2.8238586443656247e-05, 'epoch': 2.58}
{'loss': 0.0015, 'grad_norm': 0.0022377739660441875, 'learning_rate': 2.8173505580684e-05, 'epoch': 2.58}
{'loss': 0.0021, 'grad_norm': 0.007449334487318993, 'learning_rate': 2.8108424717711757e-05, 'epoch': 2.58}
{'loss': 0.0016, 'grad_norm': 0.003588862484320998, 'learning_rate': 2.8043343854739518e-05, 'epoch': 2.58}
{'loss': 0.0024, 'grad_norm': 0.001960156951099634, 'learning_rate': 2.7978262991767275e-05, 'epoch': 2.58}
{'loss': 0.0013, 'grad_norm': 0.0218279417604208, 'learning_rate': 2.791318212879503e-05, 'epoch': 2.58}
{'loss': 0.0022, 'grad_norm': 0.025266986340284348, 'learning_rate': 2.7848101265822786e-05, 'epoch': 2.58}
{'loss': 0.0023, 'grad_norm': 0.0043976265005767345, 'learning_rate': 2.7783020402850546e-05, 'epoch': 2.59}
{'loss': 0.002, 'grad_norm': 0.0033492541406303644, 'learning_rate': 2.77179395398783e-05, 'epoch': 2.59}
{'loss': 0.0019, 'grad_norm': 0.00438346853479743, 'learning_rate': 2.7652858676906057e-05, 'epoch': 2.59}
{'loss': 0.0014, 'grad_norm': 0.017352664843201637, 'learning_rate': 2.7587777813933814e-05, 'epoch': 2.59}
{'loss': 0.0019, 'grad_norm': 0.00662774546071887, 'learning_rate': 2.7522696950961568e-05, 'epoch': 2.59}
{'loss': 0.0018, 'grad_norm': 0.0073409476317465305, 'learning_rate': 2.745761608798933e-05, 'epoch': 2.59}
{'loss': 0.0019, 'grad_norm': 0.00967230461537838, 'learning_rate': 2.7392535225017086e-05, 'epoch': 2.59}
{'loss': 0.0019, 'grad_norm': 0.01125369593501091, 'learning_rate': 2.732745436204484e-05, 'epoch': 2.59}
{'loss': 0.002, 'grad_norm': 0.00438201567158103, 'learning_rate': 2.7262373499072596e-05, 'epoch': 2.59}
{'loss': 0.0011, 'grad_norm': 0.007049231790006161, 'learning_rate': 2.7197292636100357e-05, 'epoch': 2.59}
{'loss': 0.0013, 'grad_norm': 0.013326866552233696, 'learning_rate': 2.7132211773128114e-05, 'epoch': 2.59}
{'loss': 0.0019, 'grad_norm': 0.0032874341122806072, 'learning_rate': 2.7067130910155868e-05, 'epoch': 2.6}
{'loss': 0.0014, 'grad_norm': 0.008087041787803173, 'learning_rate': 2.7002050047183625e-05, 'epoch': 2.6}
{'loss': 0.0015, 'grad_norm': 0.024015486240386963, 'learning_rate': 2.6936969184211385e-05, 'epoch': 2.6}
{'loss': 0.0018, 'grad_norm': 0.006059606559574604, 'learning_rate': 2.6871888321239142e-05, 'epoch': 2.6}
{'loss': 0.0019, 'grad_norm': 0.014764885418117046, 'learning_rate': 2.6806807458266896e-05, 'epoch': 2.6}
{'loss': 0.0016, 'grad_norm': 0.0037723840214312077, 'learning_rate': 2.6741726595294653e-05, 'epoch': 2.6}
{'loss': 0.0025, 'grad_norm': 0.03288540244102478, 'learning_rate': 2.6676645732322414e-05, 'epoch': 2.6}
{'loss': 0.0021, 'grad_norm': 0.010925320908427238, 'learning_rate': 2.661156486935017e-05, 'epoch': 2.6}
{'loss': 0.0017, 'grad_norm': 0.0048142410814762115, 'learning_rate': 2.6546484006377925e-05, 'epoch': 2.6}
{'loss': 0.0016, 'grad_norm': 0.005386034958064556, 'learning_rate': 2.648140314340568e-05, 'epoch': 2.6}
{'loss': 0.0017, 'grad_norm': 0.007433186750859022, 'learning_rate': 2.6416322280433442e-05, 'epoch': 2.61}
{'loss': 0.0015, 'grad_norm': 0.002080219332128763, 'learning_rate': 2.63512414174612e-05, 'epoch': 2.61}
{'loss': 0.0019, 'grad_norm': 0.006015142425894737, 'learning_rate': 2.6286160554488953e-05, 'epoch': 2.61}
{'loss': 0.0021, 'grad_norm': 0.012409891001880169, 'learning_rate': 2.622107969151671e-05, 'epoch': 2.61}
{'loss': 0.0015, 'grad_norm': 0.009516654536128044, 'learning_rate': 2.615599882854447e-05, 'epoch': 2.61}
{'loss': 0.0012, 'grad_norm': 0.0038535043131560087, 'learning_rate': 2.6090917965572224e-05, 'epoch': 2.61}
{'loss': 0.0018, 'grad_norm': 0.012045235373079777, 'learning_rate': 2.602583710259998e-05, 'epoch': 2.61}
{'loss': 0.0017, 'grad_norm': 0.007390463259071112, 'learning_rate': 2.596075623962774e-05, 'epoch': 2.61}
{'loss': 0.002, 'grad_norm': 0.007802896201610565, 'learning_rate': 2.58956753766555e-05, 'epoch': 2.61}
{'loss': 0.0013, 'grad_norm': 0.015365752391517162, 'learning_rate': 2.5830594513683253e-05, 'epoch': 2.61}
